OrderID,OrderDate,Product,Category,Region,Quantity,UnitPrice,TotalSales,Month
103029,2023-12-25,Office Chair,Furniture,East,2,8000,16000,45261
103030,2024-09-15,Mobile,Electronics,East,1,20000,20000,45536
103031,2025-10-02,Tablet,Electronics,North,7,30000,210000,45931
103032,2024-10-07,Sofa,Furniture,West,3,40000,120000,45566
103033,2025-07-04,Mobile,Electronics,West,2,20000,40000,45839
103034,2025-05-17,Printer,Electronics,South,4,18000,72000,45778
103035,2023-05-28,Laptop,Electronics,South,3,55000,165000,45047
103036,2024-12-05,Table,Furniture,East,1,12000,12000,45627
103037,2025-07-26,Mobile,Electronics,North,3,20000,60000,45839
103038,2023-03-17,Bed,Furniture,East,8,35000,280000,44986
103039,2025-12-20,Table,Furniture,North,5,12000,60000,45992
103040,2023-10-08,Headphones,Electronics,East,1,1500,1500,45200
103041,2025-02-02,Headphones,Electronics,East,7,1500,10500,45689
103042,2023-09-10,Mobile,Electronics,East,6,20000,120000,45170
103043,2025-06-19,Bed,Furniture,South,3,35000,105000,45809
103044,2024-11-13,Laptop,Electronics,South,4,55000,220000,45597
103045,2024-01-29,Table,Furniture,East,3,12000,36000,45292
103046,2024-11-23,Table,Furniture,South,6,12000,72000,45597
103047,2025-01-04,Bed,Furniture,South,2,35000,70000,45658
103048,2023-10-18,Tablet,Electronics,North,3,30000,90000,45200
103049,2023-05-04,Tablet,Electronics,North,1,30000,30000,45047
103050,2024-12-26,Printer,Electronics,East,6,18000,108000,45627
103051,2025-03-28,Laptop,Electronics,North,3,55000,165000,45717
103052,2023-01-20,Headphones,Electronics,West,7,1500,10500,44927
103053,2024-06-03,Headphones,Electronics,East,5,1500,7500,45444
103054,2025-01-02,Table,Furniture,West,1,12000,12000,45658
103055,2025-02-23,Sofa,Furniture,West,3,40000,120000,45689
103056,2023-12-20,Printer,Electronics,East,3,18000,54000,45261
103057,2023-06-28,Mobile,Electronics,East,1,20000,20000,45078
103058,2025-11-24,Monitor,Electronics,South,5,22000,110000,45962
103059,2024-08-02,Sofa,Furniture,East,2,40000,80000,45505
103060,2023-11-21,Bed,Furniture,North,3,35000,105000,45231
103061,2025-01-12,Office Chair,Furniture,South,3,8000,24000,45658
103062,2025-10-31,Printer,Electronics,South,8,18000,144000,45931
103063,2024-06-23,Mobile,Electronics,West,3,20000,60000,45444
103064,2023-10-12,Printer,Electronics,North,1,18000,18000,45200
103065,2023-05-20,Laptop,Electronics,West,6,55000,330000,45047
103066,2025-02-09,Sofa,Furniture,West,4,40000,160000,45689
103067,2023-10-22,Mobile,Electronics,West,6,20000,120000,45200
103068,2023-06-08,Bed,Furniture,West,4,35000,140000,45078
103069,2025-05-09,Tablet,Electronics,East,4,30000,120000,45778
103070,2025-08-13,Tablet,Electronics,West,2,30000,60000,45870
103071,2025-11-04,Office Chair,Furniture,North,1,8000,8000,45962
103072,2024-11-26,Bed,Furniture,West,2,35000,70000,45597
103073,2025-05-26,Headphones,Electronics,South,7,1500,10500,45778
103074,2024-01-02,Tablet,Electronics,East,5,30000,150000,45292
103075,2023-05-06,Laptop,Electronics,East,6,55000,330000,45047
103076,2023-10-06,Tablet,Electronics,North,7,30000,210000,45200
103077,2024-05-02,Sofa,Furniture,West,1,40000,40000,45413
103078,2024-04-09,Office Chair,Furniture,South,3,8000,24000,45383
103079,2025-09-10,Bed,Furniture,East,4,35000,140000,45901
103080,2023-04-27,Office Chair,Furniture,South,5,8000,40000,45017
103081,2023-06-24,Monitor,Electronics,North,4,22000,88000,45078
103082,2023-11-17,Office Chair,Furniture,South,2,8000,16000,45231
103083,2023-12-29,Sofa,Furniture,West,3,40000,120000,45261
103084,2024-04-12,Mobile,Electronics,South,7,20000,140000,45383
103085,2024-12-30,Bed,Furniture,South,3,35000,105000,45627
103086,2023-06-04,Laptop,Electronics,East,8,55000,440000,45078
103087,2023-08-22,Headphones,Electronics,East,3,1500,4500,45139
103088,2023-08-26,Mobile,Electronics,East,6,20000,120000,45139
103089,2023-05-02,Printer,Electronics,West,1,18000,18000,45047
103090,2023-09-23,Tablet,Electronics,East,8,30000,240000,45170
103091,2023-05-12,Office Chair,Furniture,East,5,8000,40000,45047
103092,2025-10-17,Table,Furniture,West,7,12000,84000,45931
103093,2024-04-15,Headphones,Electronics,North,1,1500,1500,45383
103094,2025-05-01,Monitor,Electronics,South,8,22000,176000,45778
103095,2025-08-10,Bed,Furniture,North,5,35000,175000,45870
103096,2023-11-10,Monitor,Electronics,South,3,22000,66000,45231
103097,2023-04-13,Table,Furniture,West,3,12000,36000,45017
103098,2024-07-14,Office Chair,Furniture,North,7,8000,56000,45474
103099,2023-03-10,Office Chair,Furniture,East,7,8000,56000,44986
103100,2023-09-29,Mobile,Electronics,South,5,20000,100000,45170
103101,2025-03-25,Bed,Furniture,South,1,35000,35000,45717
103102,2024-02-07,Bed,Furniture,South,1,35000,35000,45323
103103,2024-07-31,Sofa,Furniture,East,5,40000,200000,45474
103104,2023-10-15,Laptop,Electronics,West,4,55000,220000,45200
103105,2024-04-29,Printer,Electronics,East,3,18000,54000,45383
103106,2024-04-22,Laptop,Electronics,North,8,55000,440000,45383
103107,2024-10-01,Monitor,Electronics,East,7,22000,154000,45566
103108,2023-09-17,Office Chair,Furniture,East,5,8000,40000,45170
103109,2024-06-30,Sofa,Furniture,West,8,40000,320000,45444
103110,2023-07-19,Monitor,Electronics,South,7,22000,154000,45108
103111,2023-10-30,Laptop,Electronics,East,7,55000,385000,45200
103112,2025-07-09,Headphones,Electronics,North,4,1500,6000,45839
103113,2024-07-12,Office Chair,Furniture,North,5,8000,40000,45474
103114,2024-02-27,Laptop,Electronics,East,5,55000,275000,45323
103115,2025-09-12,Mobile,Electronics,East,4,20000,80000,45901
103116,2024-10-08,Tablet,Electronics,North,1,30000,30000,45566
103117,2024-09-17,Mobile,Electronics,West,6,20000,120000,45536
103118,2024-10-23,Sofa,Furniture,West,1,40000,40000,45566
103119,2023-12-19,Tablet,Electronics,East,1,30000,30000,45261
103120,2023-03-14,Monitor,Electronics,West,3,22000,66000,44986
103121,2025-06-17,Headphones,Electronics,North,8,1500,12000,45809
103122,2023-07-31,Bed,Furniture,North,5,35000,175000,45108
103123,2024-10-01,Laptop,Electronics,East,5,55000,275000,45566
103124,2025-05-31,Tablet,Electronics,West,8,30000,240000,45778
103125,2025-03-07,Monitor,Electronics,South,6,22000,132000,45717
103126,2024-05-12,Headphones,Electronics,West,3,1500,4500,45413
103127,2025-11-20,Printer,Electronics,West,5,18000,90000,45962
103128,2024-08-19,Sofa,Furniture,South,2,40000,80000,45505
103129,2025-02-19,Mobile,Electronics,South,2,20000,40000,45689
103130,2024-07-20,Office Chair,Furniture,North,3,8000,24000,45474
103131,2024-08-18,Bed,Furniture,South,6,35000,210000,45505
103132,2024-04-02,Mobile,Electronics,West,3,20000,60000,45383
103133,2023-03-03,Laptop,Electronics,North,1,55000,55000,44986
103134,2023-10-26,Printer,Electronics,South,8,18000,144000,45200
103135,2024-02-24,Monitor,Electronics,West,6,22000,132000,45323
103136,2025-09-19,Headphones,Electronics,South,1,1500,1500,45901
103137,2025-05-01,Office Chair,Furniture,West,2,8000,16000,45778
103138,2023-07-18,Office Chair,Furniture,East,7,8000,56000,45108
103139,2025-01-04,Headphones,Electronics,West,4,1500,6000,45658
103140,2023-12-10,Office Chair,Furniture,South,7,8000,56000,45261
103141,2023-01-13,Table,Furniture,East,5,12000,60000,44927
103142,2025-04-27,Headphones,Electronics,South,8,1500,12000,45748
103143,2025-04-21,Office Chair,Furniture,South,4,8000,32000,45748
103144,2024-01-21,Sofa,Furniture,East,6,40000,240000,45292
103145,2024-03-24,Monitor,Electronics,North,2,22000,44000,45352
103146,2023-01-22,Table,Furniture,South,1,12000,12000,44927
103147,2023-02-13,Bed,Furniture,West,7,35000,245000,44958
103148,2025-02-18,Table,Furniture,South,7,12000,84000,45689
103149,2024-01-21,Office Chair,Furniture,West,3,8000,24000,45292
103150,2024-06-17,Printer,Electronics,North,5,18000,90000,45444
103151,2024-01-20,Sofa,Furniture,West,8,40000,320000,45292
103152,2025-06-30,Bed,Furniture,South,2,35000,70000,45809
103153,2024-05-20,Bed,Furniture,South,5,35000,175000,45413
103154,2025-10-18,Mobile,Electronics,South,6,20000,120000,45931
103155,2024-05-10,Sofa,Furniture,West,4,40000,160000,45413
103156,2025-06-08,Headphones,Electronics,South,7,1500,10500,45809
103157,2025-01-31,Monitor,Electronics,South,5,22000,110000,45658
103158,2025-09-21,Bed,Furniture,South,3,35000,105000,45901
103159,2024-12-24,Monitor,Electronics,East,1,22000,22000,45627
103160,2023-10-08,Headphones,Electronics,East,6,1500,9000,45200
103161,2023-11-12,Mobile,Electronics,North,5,20000,100000,45231
103162,2024-03-18,Headphones,Electronics,East,8,1500,12000,45352
103163,2025-02-24,Office Chair,Furniture,East,5,8000,40000,45689
103164,2024-12-16,Headphones,Electronics,East,3,1500,4500,45627
103165,2024-02-26,Laptop,Electronics,North,8,55000,440000,45323
103166,2024-05-26,Headphones,Electronics,East,3,1500,4500,45413
103167,2023-04-19,Sofa,Furniture,West,1,40000,40000,45017
103168,2024-07-22,Sofa,Furniture,South,8,40000,320000,45474
103169,2023-01-29,Sofa,Furniture,West,4,40000,160000,44927
103170,2024-12-27,Printer,Electronics,North,5,18000,90000,45627
103171,2023-11-23,Headphones,Electronics,South,1,1500,1500,45231
103172,2023-05-22,Table,Furniture,West,6,12000,72000,45047
103173,2023-10-28,Printer,Electronics,West,8,18000,144000,45200
103174,2023-02-28,Table,Furniture,South,1,12000,12000,44958
103175,2023-10-01,Laptop,Electronics,West,3,55000,165000,45200
103176,2023-10-19,Bed,Furniture,North,3,35000,105000,45200
103177,2023-06-27,Tablet,Electronics,North,8,30000,240000,45078
103178,2023-04-27,Sofa,Furniture,West,1,40000,40000,45017
103179,2024-12-15,Monitor,Electronics,South,7,22000,154000,45627
103180,2023-10-12,Mobile,Electronics,South,2,20000,40000,45200
103181,2023-09-21,Headphones,Electronics,South,7,1500,10500,45170
103182,2024-07-31,Monitor,Electronics,East,8,22000,176000,45474
103183,2023-04-14,Monitor,Electronics,West,3,22000,66000,45017
103184,2024-09-17,Table,Furniture,North,1,12000,12000,45536
103185,2025-04-28,Headphones,Electronics,South,7,1500,10500,45748
103186,2025-10-01,Printer,Electronics,North,1,18000,18000,45931
103187,2023-09-16,Office Chair,Furniture,West,5,8000,40000,45170
103188,2023-09-13,Sofa,Furniture,West,3,40000,120000,45170
103189,2024-12-12,Bed,Furniture,North,1,35000,35000,45627
103190,2024-07-11,Monitor,Electronics,East,3,22000,66000,45474
103191,2025-06-07,Tablet,Electronics,North,7,30000,210000,45809
103192,2023-06-29,Headphones,Electronics,North,4,1500,6000,45078
103193,2025-11-13,Laptop,Electronics,West,8,55000,440000,45962
103194,2023-03-28,Tablet,Electronics,East,3,30000,90000,44986
103195,2025-04-14,Table,Furniture,North,6,12000,72000,45748
103196,2023-04-08,Sofa,Furniture,West,8,40000,320000,45017
103197,2025-04-05,Headphones,Electronics,West,7,1500,10500,45748
103198,2024-12-14,Table,Furniture,North,8,12000,96000,45627
103199,2023-05-06,Bed,Furniture,South,7,35000,245000,45047
103200,2023-02-28,Monitor,Electronics,East,1,22000,22000,44958
103201,2024-11-24,Mobile,Electronics,West,7,20000,140000,45597
103202,2025-12-07,Headphones,Electronics,West,1,1500,1500,45992
103203,2025-09-05,Mobile,Electronics,East,7,20000,140000,45901
103204,2023-01-28,Headphones,Electronics,South,6,1500,9000,44927
103205,2025-05-12,Laptop,Electronics,West,5,55000,275000,45778
103206,2024-03-24,Tablet,Electronics,West,3,30000,90000,45352
103207,2023-01-25,Tablet,Electronics,East,1,30000,30000,44927
103208,2023-10-05,Laptop,Electronics,South,4,55000,220000,45200
103209,2025-11-22,Tablet,Electronics,West,2,30000,60000,45962
103210,2024-02-09,Office Chair,Furniture,North,5,8000,40000,45323
103211,2024-02-25,Sofa,Furniture,East,4,40000,160000,45323
103212,2023-11-21,Monitor,Electronics,West,2,22000,44000,45231
103213,2023-01-10,Monitor,Electronics,East,2,22000,44000,44927
103214,2025-03-05,Office Chair,Furniture,West,3,8000,24000,45717
103215,2024-08-29,Laptop,Electronics,South,5,55000,275000,45505
103216,2024-04-01,Sofa,Furniture,North,5,40000,200000,45383
103217,2024-11-17,Table,Furniture,North,1,12000,12000,45597
103218,2024-11-26,Tablet,Electronics,North,4,30000,120000,45597
103219,2023-05-26,Printer,Electronics,North,6,18000,108000,45047
103220,2025-06-13,Monitor,Electronics,North,4,22000,88000,45809
103221,2024-05-13,Printer,Electronics,South,7,18000,126000,45413
103222,2024-01-24,Mobile,Electronics,South,5,20000,100000,45292
103223,2024-03-28,Laptop,Electronics,South,7,55000,385000,45352
103224,2023-09-02,Headphones,Electronics,West,7,1500,10500,45170
103225,2025-05-07,Bed,Furniture,West,1,35000,35000,45778
103226,2023-02-01,Table,Furniture,North,8,12000,96000,44958
103227,2023-12-12,Mobile,Electronics,West,4,20000,80000,45261
103228,2025-05-18,Office Chair,Furniture,North,6,8000,48000,45778
103229,2024-08-23,Office Chair,Furniture,North,1,8000,8000,45505
103230,2025-07-12,Monitor,Electronics,West,5,22000,110000,45839
103231,2024-03-06,Headphones,Electronics,North,1,1500,1500,45352
103232,2024-02-01,Laptop,Electronics,South,3,55000,165000,45323
103233,2023-10-04,Monitor,Electronics,North,7,22000,154000,45200
103234,2025-09-04,Monitor,Electronics,South,5,22000,110000,45901
103235,2024-11-12,Laptop,Electronics,South,3,55000,165000,45597
103236,2023-03-23,Laptop,Electronics,North,5,55000,275000,44986
103237,2025-08-26,Monitor,Electronics,North,3,22000,66000,45870
103238,2024-06-28,Laptop,Electronics,North,1,55000,55000,45444
103239,2023-08-14,Mobile,Electronics,South,4,20000,80000,45139
103240,2023-11-30,Sofa,Furniture,West,6,40000,240000,45231
103241,2023-06-28,Table,Furniture,West,4,12000,48000,45078
103242,2023-11-22,Office Chair,Furniture,West,4,8000,32000,45231
103243,2023-07-13,Bed,Furniture,South,1,35000,35000,45108
103244,2023-12-14,Office Chair,Furniture,North,8,8000,64000,45261
103245,2025-04-02,Table,Furniture,South,1,12000,12000,45748
103246,2024-01-18,Mobile,Electronics,West,3,20000,60000,45292
103247,2024-05-17,Laptop,Electronics,South,5,55000,275000,45413
103248,2025-05-01,Mobile,Electronics,North,5,20000,100000,45778
103249,2023-02-23,Tablet,Electronics,South,7,30000,210000,44958
103250,2023-04-22,Table,Furniture,North,6,12000,72000,45017
103251,2023-04-06,Tablet,Electronics,North,1,30000,30000,45017
103252,2025-04-02,Bed,Furniture,West,1,35000,35000,45748
103253,2024-11-02,Monitor,Electronics,East,8,22000,176000,45597
103254,2025-10-25,Monitor,Electronics,South,2,22000,44000,45931
103255,2024-01-09,Bed,Furniture,North,6,35000,210000,45292
103256,2023-03-29,Mobile,Electronics,East,3,20000,60000,44986
103257,2024-02-20,Office Chair,Furniture,North,1,8000,8000,45323
103258,2025-09-19,Monitor,Electronics,South,7,22000,154000,45901
103259,2025-10-18,Bed,Furniture,West,8,35000,280000,45931
103260,2024-02-17,Mobile,Electronics,East,6,20000,120000,45323
103261,2025-03-26,Office Chair,Furniture,North,7,8000,56000,45717
103262,2025-02-26,Mobile,Electronics,South,1,20000,20000,45689
103263,2025-02-23,Laptop,Electronics,West,1,55000,55000,45689
103264,2025-05-11,Tablet,Electronics,West,3,30000,90000,45778
103265,2024-02-01,Headphones,Electronics,South,6,1500,9000,45323
103266,2024-05-13,Headphones,Electronics,East,1,1500,1500,45413
103267,2025-01-02,Sofa,Furniture,South,2,40000,80000,45658
103268,2025-02-26,Laptop,Electronics,South,3,55000,165000,45689
103269,2024-10-08,Table,Furniture,North,3,12000,36000,45566
103270,2023-10-03,Tablet,Electronics,North,6,30000,180000,45200
103271,2024-06-21,Headphones,Electronics,South,7,1500,10500,45444
103272,2025-06-03,Tablet,Electronics,East,5,30000,150000,45809
103273,2023-02-28,Bed,Furniture,South,3,35000,105000,44958
103274,2025-08-31,Printer,Electronics,West,4,18000,72000,45870
103275,2024-05-17,Monitor,Electronics,North,3,22000,66000,45413
103276,2025-07-28,Monitor,Electronics,East,7,22000,154000,45839
103277,2024-09-15,Headphones,Electronics,East,5,1500,7500,45536
103278,2023-05-31,Mobile,Electronics,South,3,20000,60000,45047
103279,2025-11-09,Tablet,Electronics,South,5,30000,150000,45962
103280,2024-12-16,Headphones,Electronics,West,6,1500,9000,45627
103281,2023-05-29,Table,Furniture,West,7,12000,84000,45047
103282,2024-08-06,Laptop,Electronics,South,6,55000,330000,45505
103283,2025-04-04,Office Chair,Furniture,South,4,8000,32000,45748
103284,2024-10-06,Tablet,Electronics,South,6,30000,180000,45566
103285,2023-12-11,Bed,Furniture,East,2,35000,70000,45261
103286,2024-08-08,Sofa,Furniture,South,6,40000,240000,45505
103287,2025-07-18,Monitor,Electronics,West,5,22000,110000,45839
103288,2024-10-07,Headphones,Electronics,East,8,1500,12000,45566
103289,2023-06-29,Table,Furniture,North,6,12000,72000,45078
103290,2024-01-24,Table,Furniture,South,5,12000,60000,45292
103291,2023-06-03,Tablet,Electronics,West,2,30000,60000,45078
103292,2024-08-09,Laptop,Electronics,North,1,55000,55000,45505
103293,2025-02-08,Headphones,Electronics,South,3,1500,4500,45689
103294,2025-08-30,Bed,Furniture,East,3,35000,105000,45870
103295,2023-12-04,Mobile,Electronics,North,3,20000,60000,45261
103296,2023-03-11,Headphones,Electronics,North,5,1500,7500,44986
103297,2025-04-18,Bed,Furniture,South,4,35000,140000,45748
103298,2024-04-25,Laptop,Electronics,West,5,55000,275000,45383
103299,2023-07-26,Headphones,Electronics,East,3,1500,4500,45108
103300,2025-09-25,Laptop,Electronics,East,2,55000,110000,45901
103301,2023-05-12,Monitor,Electronics,West,1,22000,22000,45047
103302,2025-09-10,Bed,Furniture,North,3,35000,105000,45901
103303,2025-07-27,Table,Furniture,East,8,12000,96000,45839
103304,2023-01-01,Tablet,Electronics,West,4,30000,120000,44927
103305,2024-12-30,Headphones,Electronics,West,2,1500,3000,45627
103306,2023-07-13,Table,Furniture,East,7,12000,84000,45108
103307,2023-07-17,Laptop,Electronics,West,5,55000,275000,45108
103308,2024-08-24,Sofa,Furniture,West,2,40000,80000,45505
103309,2023-02-19,Mobile,Electronics,South,1,20000,20000,44958
103310,2025-06-24,Office Chair,Furniture,East,6,8000,48000,45809
